pair_key,annotator,breed,emotion,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,kp4_x,kp4_y,kp4_v,kp5_x,kp5_y,kp5_v,kp6_x,kp6_y,kp6_v,kp7_x,kp7_y,kp7_v,kp8_x,kp8_y,kp8_v,kp9_x,kp9_y,kp9_v,kp10_x,kp10_y,kp10_v,kp11_x,kp11_y,kp11_v,kp12_x,kp12_y,kp12_v,kp13_x,kp13_y,kp13_v,kp14_x,kp14_y,kp14_v,kp15_x,kp15_y,kp15_v,kp16_x,kp16_y,kp16_v,kp17_x,kp17_y,kp17_v,kp18_x,kp18_y,kp18_v,kp19_x,kp19_y,kp19_v,kp20_x,kp20_y,kp20_v,kp21_x,kp21_y,kp21_v,kp22_x,kp22_y,kp22_v,kp23_x,kp23_y,kp23_v,kp24_x,kp24_y,kp24_v,kp25_x,kp25_y,kp25_v,kp26_x,kp26_y,kp26_v,kp27_x,kp27_y,kp27_v,kp28_x,kp28_y,kp28_v,kp29_x,kp29_y,kp29_v,kp30_x,kp30_y,kp30_v,kp31_x,kp31_y,kp31_v,kp32_x,kp32_y,kp32_v,kp33_x,kp33_y,kp33_v,kp34_x,kp34_y,kp34_v,kp35_x,kp35_y,kp35_v,kp36_x,kp36_y,kp36_v,kp37_x,kp37_y,kp37_v,kp38_x,kp38_y,kp38_v,kp39_x,kp39_y,kp39_v,kp40_x,kp40_y,kp40_v,kp41_x,kp41_y,kp41_v,kp42_x,kp42_y,kp42_v,kp43_x,kp43_y,kp43_v,kp44_x,kp44_y,kp44_v,kp45_x,kp45_y,kp45_v,AU101,AU143,AU145,AU109,AU110,AU12,AU116,AU118,AU25,AU26,AU27,AD19,AD33,AD35,AD37,AD137,EAD101,EAD102,EAD103,EAD104,EAD105
DOGS/dog_5968168/dog_5968168_t0_000180.jpg,danek,Doberman,neutral,-0.105208,-0.115696,0.9975,0.107432,-0.192647,0.9324,-0.138424,-0.075013,1.0338,0.169373,-0.181142,0.8809,-0.139292,-0.019334,0.9016,0.204967,-0.12591,0.8588,-0.106618,0.052146,0.9429,0.23534,-0.047413,0.9774,-0.123129,0.007043,0.9649,0.245544,-0.115492,1.0106,-0.100449,-0.008179,0.8532,0.172442,-0.099469,0.8971,-0.0949,-0.017233,0.7871,0.152931,-0.097428,0.9195,-0.054277,-0.115176,0.6579,-0.00836,-0.128881,0.6549,-0.070005,-0.045775,0.9196,0.039678,-0.083237,0.9222,-0.095548,-0.041622,0.934,0.077347,-0.101924,0.9552,-0.086599,-0.054751,0.9272,0.052856,-0.104821,0.9444,-0.081032,-0.034549,0.9214,0.062474,-0.083849,0.9546,-0.031696,0.014895,0.7025,-0.041708,0.076927,0.7563,-0.061879,0.091984,0.7527,-0.014412,0.073923,0.7712,-0.051613,0.026752,0.7326,-0.002732,0.015395,0.6528,-0.069625,-0.009032,0.8562,0.068045,-0.057023,0.8328,-0.035539,0.121029,0.7567,-0.059034,0.128993,0.8255,-0.004771,0.110145,0.7631,-0.024112,0.150865,0.8103,-0.061455,0.136536,0.5461,0.037689,0.107242,0.5791,-0.019038,0.161914,0.8694,-0.064422,0.130971,0.4286,0.086176,0.084069,0.4907,-0.016182,0.167379,0.8689,-0.014491,0.170756,0.8405,-0.038914,0.168918,0.8013,0.032159,0.158531,0.7503,-0.017718,0.16482,0.9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5968168/dog_5968168_t0_000270.jpg,danek,kelpie,neutral,-0.096957,-0.117589,0.9296,0.113613,-0.178435,0.7965,-0.139521,-0.053456,0.807,0.166365,-0.150612,0.6873,-0.135398,0.008513,0.8505,0.176272,-0.092783,0.8542,-0.130812,0.061109,0.9636,0.204981,-0.024863,0.907,-0.170057,0.035261,0.9669,0.275225,-0.086408,0.937,-0.157639,-0.017587,0.7169,0.310742,-0.153812,0.9023,-0.11025,-0.0351,0.5289,0.170403,-0.169791,0.4817,-0.034856,-0.080499,0.6474,0.022244,-0.089384,0.7625,-0.084018,0.001944,1.0524,0.070916,-0.049583,0.855,-0.111312,0.006272,0.9637,0.110612,-0.063238,0.9223,-0.100246,-0.008162,0.9538,0.085433,-0.070076,0.9216,-0.098447,0.014455,0.9478,0.094235,-0.047229,0.8843,-0.010519,0.005262,0.5149,-0.053469,0.048885,0.8006,-0.077698,0.058318,0.6761,-0.024678,0.053091,0.7757,-0.041388,0.017441,0.5938,0.016914,0.002156,0.4974,-0.090292,0.035463,0.9566,0.091695,-0.011745,0.79,-0.056693,0.08338,0.8054,-0.08326,0.09353,0.7515,-0.023256,0.07808,0.8022,-0.044482,0.108739,0.6785,-0.083456,0.107186,0.5653,0.046329,0.068453,0.4789,-0.037918,0.122646,0.5293,-0.083372,0.113514,0.5275,0.128294,0.080319,0.8814,-0.030946,0.130647,0.3545,-0.029424,0.134751,0.372,-0.061626,0.145702,0.6638,0.06618,0.116566,0.6591,-0.033379,0.127069,0.4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5970478/dog_5970478_t0_000025.jpg,masha,Weimaraner,relaxed,-0.156557,-0.04761,0.9055,0.134156,-0.084656,0.9554,-0.195508,0.034511,0.7079,0.195252,-0.049421,0.704,-0.185522,0.124384,0.6146,0.241969,0.043655,0.8291,-0.225255,0.264428,0.978,0.315287,0.129518,0.853,-0.270122,0.153005,0.5021,0.225422,0.010375,0.6061,-0.196751,0.043394,0.6159,0.184748,-0.003812,0.8865,-0.157928,-0.03628,0.8996,0.163179,-0.011955,0.6719,-0.036974,-0.109792,0.9413,0.012793,-0.112535,0.8769,-0.083593,-0.053717,0.9069,0.073321,-0.059601,1.0088,-0.122253,-0.049136,0.9532,0.113168,-0.060471,0.9609,-0.105962,-0.067737,1.0237,0.09306,-0.077262,0.9976,-0.103858,-0.038413,0.9949,0.095301,-0.046547,0.9995,-0.011178,-0.080794,0.9954,-0.010091,-0.059201,0.981,-0.050136,-0.042778,0.9554,0.032179,-0.047596,0.957,-0.041822,-0.072447,0.9545,0.020154,-0.07599,0.9142,-0.107156,-0.006203,0.8672,0.098825,-0.014539,0.9139,-0.007649,-0.014323,0.9284,-0.061669,-0.007603,0.9741,0.046583,-0.013124,0.9692,-0.00564,0.03241,0.972,-0.08662,0.029364,0.5582,0.073129,0.020611,0.6127,-0.002277,0.062847,0.972,-0.117892,0.076919,0.4619,0.119634,0.064615,0.6901,-0.001227,0.075467,0.8975,-0.000712,0.085584,0.7976,-0.085931,0.140343,0.9314,0.08734,0.13061,0.868,-0.001707,0.068948,0.9807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5970478/dog_5970478_t0_000100.jpg,masha,Weimaraner,relaxed,-0.156557,-0.04761,0.9055,0.134156,-0.084656,0.9554,-0.195508,0.034511,0.7079,0.195252,-0.049421,0.704,-0.185522,0.124384,0.6146,0.241969,0.043655,0.8291,-0.225255,0.264428,0.978,0.315287,0.129518,0.853,-0.270122,0.153005,0.5021,0.225422,0.010375,0.6061,-0.196751,0.043394,0.6159,0.184748,-0.003812,0.8865,-0.157928,-0.03628,0.8996,0.163179,-0.011955,0.6719,-0.036974,-0.109792,0.9413,0.012793,-0.112535,0.8769,-0.083593,-0.053717,0.9069,0.073321,-0.059601,1.0088,-0.122253,-0.049136,0.9532,0.113168,-0.060471,0.9609,-0.105962,-0.067737,1.0237,0.09306,-0.077262,0.9976,-0.103858,-0.038413,0.9949,0.095301,-0.046547,0.9995,-0.011178,-0.080794,0.9954,-0.010091,-0.059201,0.981,-0.050136,-0.042778,0.9554,0.032179,-0.047596,0.957,-0.041822,-0.072447,0.9545,0.020154,-0.07599,0.9142,-0.107156,-0.006203,0.8672,0.098825,-0.014539,0.9139,-0.007649,-0.014323,0.9284,-0.061669,-0.007603,0.9741,0.046583,-0.013124,0.9692,-0.00564,0.03241,0.972,-0.08662,0.029364,0.5582,0.073129,0.020611,0.6127,-0.002277,0.062847,0.972,-0.117892,0.076919,0.4619,0.119634,0.064615,0.6901,-0.001227,0.075467,0.8975,-0.000712,0.085584,0.7976,-0.085931,0.140343,0.9314,0.08734,0.13061,0.868,-0.001707,0.068948,0.9807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5998009/dog_5998009_t0_000025.jpg,danek,dingo,neutral,-0.110611,-0.111262,0.8661,0.095894,-0.125293,0.959,-0.148998,-0.130104,0.9146,0.13517,-0.165603,0.9328,-0.191432,-0.137025,0.9452,0.171857,-0.187232,0.9034,-0.236541,-0.117904,0.9449,0.200749,-0.178196,0.7928,-0.229366,-0.076648,0.9723,0.226032,-0.142061,0.9343,-0.210877,-0.039254,0.9563,0.219532,-0.092296,0.979,-0.183531,0.002741,0.9361,0.200362,-0.046503,0.9403,-0.035274,-0.071785,0.873,0.016096,-0.07813,0.8808,-0.053538,-0.012966,0.9747,0.053378,-0.033087,1.0017,-0.097787,-0.011654,0.9958,0.096654,-0.050152,0.9995,-0.076247,-0.027721,0.9602,0.070667,-0.055342,1.0131,-0.075888,0.000914,0.9952,0.079581,-0.029245,1.0072,-0.004497,0.008568,0.9046,-0.006857,0.049123,0.9617,-0.036117,0.061061,0.9621,0.025813,0.049429,0.9623,-0.031071,0.017812,0.9513,0.024219,0.009639,0.9994,-0.071774,0.032265,1.0022,0.083716,0.003945,0.9424,-0.003303,0.081478,1.0194,-0.037553,0.088639,0.9801,0.035129,0.074271,0.9567,0.004441,0.114416,0.9962,-0.05884,0.099075,0.8771,0.0662,0.075216,0.9164,0.008263,0.129648,1.0242,-0.074835,0.117895,1.0032,0.111161,0.086481,0.9904,0.010836,0.140054,1.0031,0.012464,0.147031,0.9855,-0.035204,0.144303,1.0156,0.069217,0.127068,1.0213,0.009596,0.134819,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5998009/dog_5998009_t0_000100.jpg,danek,dingo,neutral,-0.113659,-0.120428,0.8864,0.08912,-0.118391,0.9743,-0.154255,-0.138148,0.9239,0.127049,-0.151589,0.85,-0.195163,-0.147592,0.9384,0.167376,-0.169136,0.8616,-0.238998,-0.132193,0.9556,0.211762,-0.170825,0.8334,-0.237517,-0.088841,0.9769,0.218308,-0.12599,0.9568,-0.221382,-0.049046,0.9932,0.208708,-0.081798,0.9527,-0.195843,-0.005006,0.9653,0.189451,-0.034737,0.9601,-0.03715,-0.072018,0.8315,0.015726,-0.077165,0.9131,-0.058055,-0.012646,1.0246,0.051976,-0.028544,0.9777,-0.103265,-0.014766,0.9859,0.093139,-0.04317,1.0191,-0.080256,-0.027831,0.9632,0.068425,-0.049599,0.9899,-0.081431,-0.000567,0.9731,0.076884,-0.024008,1.0069,9.7e-05,0.009448,0.9704,0.005556,0.048256,0.9469,-0.024382,0.059922,0.9998,0.038269,0.048761,0.9728,-0.028047,0.018916,0.9798,0.030138,0.009922,0.9799,-0.076625,0.031345,0.9387,0.081341,0.008039,0.9391,0.011188,0.079429,0.9852,-0.02465,0.085688,0.9593,0.0484,0.073496,0.947,0.017122,0.113414,0.9739,-0.051454,0.096393,0.8884,0.074392,0.076243,0.8849,0.019724,0.128993,0.9997,-0.08046,0.115909,1.0553,0.1066,0.08543,0.9849,0.021262,0.139329,0.9971,0.0223,0.146386,0.9681,-0.035699,0.143696,0.9896,0.075416,0.129217,0.9551,0.020501,0.134022,0.9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_5998009/dog_5998009_t0_000225.jpg,danek,dingo,neutral,-0.116152,-0.124954,0.9522,0.080211,-0.129629,0.8703,-0.154712,-0.148049,0.8942,0.122387,-0.149161,0.9076,-0.19229,-0.162884,0.9493,0.16007,-0.161659,0.9243,-0.231725,-0.151676,0.9375,0.200392,-0.150996,0.8807,-0.239677,-0.107528,0.9305,0.195974,-0.114392,0.9743,-0.228299,-0.064563,0.9826,0.182263,-0.077975,0.9349,-0.205356,-0.018314,0.9663,0.16217,-0.043764,0.9532,-0.040839,-0.074252,0.8018,0.014397,-0.078479,0.8118,-0.061965,-0.016882,0.9824,0.051253,-0.025926,0.979,-0.10493,-0.022707,0.989,0.088501,-0.038584,0.9919,-0.082553,-0.032662,0.9779,0.065886,-0.044655,0.9965,-0.084957,-0.007328,1.0048,0.074378,-0.02055,0.9893,0.004353,0.010961,0.9406,0.015698,0.054773,0.9648,-0.014983,0.064721,0.9963,0.047327,0.055752,0.9916,-0.024454,0.020133,0.9282,0.034183,0.012336,0.9313,-0.079249,0.025913,0.9426,0.080059,0.011584,0.951,0.021515,0.085763,0.9587,-0.014517,0.090091,0.9573,0.057488,0.081697,0.993,0.025035,0.118782,1.0072,-0.045285,0.097048,0.8491,0.079646,0.082703,0.8996,0.026223,0.133663,1.0078,-0.085315,0.111678,0.9973,0.101197,0.088403,0.9947,0.027045,0.143083,0.9973,0.027622,0.149526,0.97,-0.032865,0.142921,1.0279,0.075628,0.13466,0.9922,0.026613,0.138347,1.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131489/dog_6131489_t0_000000.jpg,danek,Yorkshire terrier,sad,-0.138052,-0.1062,0.8341,0.076284,-0.109747,0.9545,-0.165979,-0.142781,0.7695,0.11431,-0.149892,0.9127,-0.201946,-0.172466,0.8754,0.174936,-0.182571,0.877,-0.258996,-0.189058,0.6662,0.24791,-0.204815,0.8032,-0.256722,-0.129452,0.764,0.223131,-0.134417,0.8658,-0.269213,-0.064801,0.5901,0.217969,-0.071352,0.6994,-0.226926,-0.02059,0.6232,0.17717,-0.011282,0.6817,-0.040798,-0.060437,0.8098,0.01377,-0.066952,0.8351,-0.065699,0.008921,0.9366,0.052033,-0.003915,0.9436,-0.118705,0.016277,0.9365,0.091381,-0.007152,0.8947,-0.09628,-0.008135,0.9236,0.073093,-0.017493,0.9237,-0.091194,0.031471,0.9738,0.072567,0.004102,0.9776,0.000693,0.009252,0.9554,0.00942,0.036144,0.9761,-0.01816,0.044723,0.9637,0.036183,0.039189,0.9646,-0.024079,0.017993,0.97,0.027092,0.01092,0.9585,-0.091073,0.060276,0.9375,0.080165,0.032145,0.8854,0.014342,0.062748,0.9591,-0.018959,0.065492,1.0164,0.043265,0.060217,0.98,0.0155,0.092115,0.9672,-0.053776,0.076672,0.7959,0.072709,0.067684,0.7985,0.015827,0.111958,0.9713,-0.068679,0.117185,0.6028,0.09287,0.094576,0.7131,0.015484,0.12301,0.9539,0.015339,0.130044,0.9194,-0.026875,0.114659,0.9361,0.055383,0.11419,0.9558,0.015706,0.117862,0.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131489/dog_6131489_t0_000100.jpg,danek,Yorkshire terrier,sad,-0.122726,-0.095119,0.9118,0.097031,-0.113423,0.9581,-0.157445,-0.124033,0.8803,0.129897,-0.152855,0.9978,-0.198275,-0.146918,0.8739,0.1691,-0.196695,0.9188,-0.258039,-0.169162,0.8868,0.243527,-0.226998,0.8781,-0.223272,-0.107503,0.7198,0.223565,-0.152177,0.7408,-0.220082,-0.0579,0.7258,0.221698,-0.079444,0.8468,-0.182307,-0.016567,0.7573,0.187912,-0.033489,0.6315,-0.043274,-0.061043,0.7648,0.009521,-0.071599,0.8037,-0.056698,0.010389,0.9483,0.053478,-0.011634,0.9584,-0.098103,0.01871,0.9365,0.094768,-0.023502,0.9265,-0.082057,-0.002208,0.9104,0.072658,-0.034649,0.9198,-0.076313,0.030094,0.9209,0.077287,-0.003567,0.9628,-0.0036,0.016692,0.9612,-0.000295,0.046352,0.9757,-0.02445,0.055606,0.9859,0.025895,0.048012,0.9844,-0.027394,0.025428,0.9716,0.022225,0.017296,0.9453,-0.07601,0.059265,0.9518,0.084397,0.026622,0.8955,0.00304,0.072768,0.9492,-0.026101,0.07644,0.9945,0.033477,0.069398,0.9981,0.005907,0.098892,1.0284,-0.055721,0.087778,0.7806,0.065029,0.070615,0.8589,0.008309,0.118072,0.9241,-0.067734,0.123553,0.6614,0.090084,0.099942,0.542,0.009695,0.12948,0.9518,0.010681,0.136583,0.8971,-0.031767,0.123971,0.9273,0.050873,0.116753,0.9693,0.009008,0.124027,0.9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131489/dog_6131489_t0_000225.jpg,danek,Yorkshire terrier,relaxed,-0.079265,-0.081749,0.5153,0.114114,-0.144348,0.9024,-0.110939,-0.088818,0.7159,0.149023,-0.195006,0.7524,-0.138793,-0.083662,0.7581,0.210484,-0.255377,0.8456,-0.179712,-0.073188,1.0042,0.298673,-0.290951,0.9118,-0.160871,-0.055692,0.899,0.273152,-0.203017,0.6072,-0.142537,-0.00352,0.5995,0.258741,-0.113686,0.5025,-0.123715,-0.014106,0.6828,0.217874,-0.053095,0.6382,-0.048881,-0.050522,0.6558,0.001097,-0.071966,0.6728,-0.05997,0.019855,0.7162,0.046098,-0.02454,0.939,-0.082861,0.028731,0.8093,0.09653,-0.042352,0.9153,-0.075785,0.014522,0.748,0.065638,-0.055292,0.9078,-0.068988,0.033499,0.8651,0.080194,-0.017121,0.9953,-0.028273,0.008439,0.9237,-0.036808,0.039964,0.948,-0.058779,0.051836,0.9784,-0.008129,0.03869,1.0157,-0.049142,0.018809,0.9382,-0.002795,0.006838,0.8776,-0.073064,0.052903,0.7408,0.090586,0.011016,0.8608,-0.035891,0.06725,0.9663,-0.059858,0.07544,0.9646,-0.003343,0.060062,0.983,-0.026806,0.093798,0.9103,-0.074904,0.093332,0.7906,0.031312,0.060028,0.795,-0.018711,0.116096,0.9447,-0.075403,0.124089,0.6357,0.073842,0.09284,0.4795,-0.014612,0.126137,1.0006,-0.012308,0.132217,0.9315,-0.048208,0.129785,0.8477,0.030473,0.104134,0.8466,-0.016398,0.121617,0.9694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131501/dog_6131501_t0_000100.jpg,danek,Yorkshire terrier,sad,-0.138704,-0.114075,0.9384,0.049593,-0.088802,1.003,-0.165669,-0.155269,0.9398,0.088491,-0.124365,0.9839,-0.198636,-0.19029,0.953,0.141101,-0.141273,1.0076,-0.247825,-0.228309,0.9401,0.200609,-0.154565,0.8548,-0.256625,-0.148253,0.8407,0.17388,-0.105681,0.9012,-0.265867,-0.079832,0.8687,0.165344,-0.053205,0.8837,-0.244859,-0.019344,0.8458,0.142027,0.010693,0.83,-0.032009,-0.059797,0.8467,0.018012,-0.056837,0.8444,-0.056405,0.005961,1.0276,0.056307,0.007546,0.9012,-0.115761,0.008409,0.9903,0.091548,0.006755,0.9199,-0.089178,-0.016296,1.0035,0.074355,-0.002996,0.9422,-0.087361,0.026816,0.9985,0.074965,0.016706,0.9116,0.018073,0.009589,0.8749,0.036255,0.040413,0.9251,0.009936,0.046356,0.9682,0.058209,0.045653,1.0017,-0.006449,0.017403,0.9105,0.042752,0.013308,0.8835,-0.088498,0.056525,0.9098,0.081517,0.041468,0.8677,0.041264,0.066139,0.9782,0.01097,0.066183,0.9633,0.063847,0.066908,0.9807,0.04042,0.095935,1.0181,-0.028501,0.073399,0.8397,0.086939,0.07557,0.9653,0.03852,0.115873,0.9873,-0.065742,0.115262,0.6372,0.094928,0.110423,0.6662,0.036994,0.12729,0.9812,0.036052,0.134787,0.9398,-0.009139,0.112375,0.8703,0.068944,0.122934,0.9402,0.037771,0.121744,1.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131501/dog_6131501_t0_000175.jpg,danek,Yorkshire terrier,neutral,-0.152819,-0.121125,0.9938,0.06073,-0.081219,0.7184,-0.180999,-0.167219,0.8786,0.090977,-0.096705,0.8348,-0.221678,-0.204456,0.9447,0.118645,-0.108514,0.9751,-0.279551,-0.24962,0.9556,0.162673,-0.096176,0.9159,-0.282213,-0.160595,0.7486,0.140497,-0.088446,0.8268,-0.28498,-0.082547,0.7617,0.129407,-0.058447,0.8954,-0.246218,-0.02769,0.6619,0.114564,-0.034344,0.6281,-0.019767,-0.062253,0.8265,0.027528,-0.056284,0.7899,-0.049131,0.001033,1.0054,0.057826,0.007202,0.9128,-0.110086,-0.001117,0.9799,0.091433,0.007699,0.9289,-0.080558,-0.025511,0.9731,0.075671,-0.002121,0.8918,-0.082673,0.019936,0.9647,0.075156,0.016815,0.899,0.025283,0.009302,0.8205,0.047298,0.03973,0.9218,0.020644,0.044815,0.9545,0.067183,0.045122,0.9621,0.001958,0.01589,0.9422,0.048364,0.013706,0.8211,-0.086493,0.050074,0.869,0.082102,0.038445,0.9587,0.052408,0.064601,0.9371,0.02197,0.064326,0.9726,0.07304,0.065777,0.9902,0.049879,0.094413,0.9706,-0.016039,0.071273,0.8077,0.093221,0.077377,0.8455,0.046778,0.113713,0.9702,-0.054981,0.109609,0.6086,0.099152,0.10987,0.6917,0.044482,0.124547,0.978,0.043189,0.131695,0.9402,0.002126,0.109152,0.858,0.07516,0.122047,0.8872,0.04558,0.119301,0.9603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6131501/dog_6131501_t0_000400.jpg,danek,Yorkshire terrier,neutral,-0.179695,-0.087902,0.8342,0.099942,-0.084823,0.8726,-0.232806,-0.125835,0.59,0.12212,-0.110266,0.8985,-0.274909,-0.157045,0.8646,0.151542,-0.125963,0.9121,-0.33437,-0.166726,0.9083,0.197872,-0.084571,0.9135,-0.300812,-0.126971,0.7596,0.17233,-0.096101,0.8055,-0.28096,-0.075405,0.7499,0.160867,-0.062632,0.7976,-0.202415,-0.073059,0.5161,0.142661,-0.022006,0.6578,-0.031222,-0.071439,0.8681,0.02832,-0.064309,0.8687,-0.061415,-0.007538,1.0228,0.059719,0.000607,0.9578,-0.124488,-0.006352,0.911,0.095657,0.002221,0.9419,-0.094536,-0.030381,0.9844,0.078169,-0.008655,0.918,-0.093396,0.010372,0.9713,0.077891,0.010979,0.9271,0.021151,-0.001585,0.8882,0.036927,0.02492,0.956,0.009054,0.030019,0.9233,0.060313,0.031282,0.9606,-0.004698,0.004056,0.9474,0.046057,0.003334,0.9172,-0.093517,0.040012,0.9335,0.08662,0.034025,0.9979,0.042269,0.051141,0.9614,0.00874,0.049729,0.9444,0.066201,0.053411,0.9674,0.039687,0.083627,0.9514,-0.032692,0.056032,0.8934,0.090417,0.066976,0.8991,0.036454,0.105579,0.9718,-0.075664,0.097542,0.6672,0.097757,0.108072,0.7504,0.034478,0.117263,0.9953,0.033171,0.124908,0.9403,-0.016803,0.100412,0.8561,0.068279,0.114749,0.916,0.035514,0.111658,0.9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6235741/dog_6235741_t0_000225.jpg,masha,Pomeranian,happy,-0.111774,-0.115593,0.5982,0.032892,-0.184022,0.5666,-0.148452,-0.110463,0.4313,0.072183,-0.192488,0.8519,-0.176567,-0.092978,0.36,0.16531,-0.115563,0.8207,-0.213219,-0.111005,0.5022,0.158084,-0.205629,0.8455,-0.246868,-0.074573,0.5725,0.25306,-0.101061,0.532,-0.250662,-0.067155,0.3443,0.228647,-0.127048,0.6046,-0.216298,-0.089763,0.2843,0.161258,-0.096251,0.1727,-0.028426,-0.106345,0.6298,0.024971,-0.108675,0.5466,-0.086828,-0.000645,0.866,0.083407,-0.022171,0.9197,-0.131272,0.01636,0.8198,0.129806,-0.012854,0.9718,-0.112495,-0.012934,0.9418,0.115944,-0.037312,0.9553,-0.10972,0.027389,0.8887,0.114241,0.005346,0.9198,-0.004823,-0.040456,0.9595,-0.007527,-0.010475,0.9352,-0.040155,-0.001355,0.9792,0.028405,-0.002285,0.9271,-0.035269,-0.033541,0.9391,0.026929,-0.033438,0.845,-0.11545,0.072257,0.8239,0.083366,0.043574,0.8371,-0.009351,0.021916,0.9084,-0.046326,0.02524,0.8928,0.035739,0.024049,0.9679,-0.008981,0.059981,0.9805,-0.071562,0.061687,0.7276,0.072383,0.055931,0.757,-0.006554,0.097154,0.9325,-0.136306,0.123977,0.4142,0.136712,0.112591,0.7401,-0.009988,0.214041,0.6429,-0.009712,0.221033,0.6402,-0.072299,0.139741,0.8164,0.075066,0.137966,0.7809,-0.034355,0.244268,0.9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6498486/dog_6498486_t0_000072.jpg,danek,German shepherd,neutral,-0.10357,-0.151578,0.9126,0.074875,-0.18014,0.9785,-0.144317,-0.110034,0.8315,0.133051,-0.153018,0.826,-0.177189,-0.060993,0.6924,0.177102,-0.111201,0.7718,-0.225636,-0.011038,0.9571,0.23429,-0.081001,0.8572,-0.231707,-0.100543,0.8309,0.21682,-0.146339,0.8036,-0.199852,-0.114847,0.8961,0.191311,-0.160202,0.7962,-0.148904,-0.052234,0.9916,0.145639,-0.111504,0.9062,-0.030822,-0.102894,0.8742,0.016676,-0.108843,0.8272,-0.059688,-0.028525,0.9806,0.055298,-0.042231,0.9641,-0.091478,-0.029809,0.9507,0.089285,-0.051474,0.9764,-0.075618,-0.042089,0.9731,0.069084,-0.058643,0.9599,-0.076038,-0.018484,0.9887,0.075132,-0.036858,0.9779,-0.001945,0.002185,0.9489,-0.002209,0.052689,0.9697,-0.036112,0.063396,0.9488,0.033937,0.055336,0.9488,-0.032174,0.010715,0.9361,0.02933,0.005272,0.9407,-0.073844,0.017267,0.9256,0.08082,-0.0015,0.9343,0.001694,0.089158,0.9611,-0.036899,0.096012,0.9699,0.040334,0.084047,0.9474,0.006979,0.123922,0.957,-0.057198,0.104423,0.8558,0.070917,0.086154,0.8467,0.010228,0.143184,0.9542,-0.072941,0.106795,0.9294,0.099864,0.091407,0.9335,0.016374,0.189645,0.8946,0.017617,0.200778,0.822,-0.038549,0.158891,0.8276,0.06703,0.146844,0.8131,0.014785,0.184609,0.8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_6498486/dog_6498486_t0_000144.jpg,danek,Labrador retriever,sad,-0.111194,-0.152175,0.9876,0.071137,-0.181919,0.9406,-0.152795,-0.110563,0.9171,0.123925,-0.142044,0.8448,-0.177868,-0.052477,0.8889,0.157511,-0.087455,0.8254,-0.230875,-0.003323,0.9876,0.21597,-0.034991,0.956,-0.242189,-0.078697,0.9116,0.212023,-0.11154,0.9401,-0.237728,-0.145821,0.9833,0.197415,-0.176681,0.8533,-0.156185,-0.073908,0.8479,0.129493,-0.101516,0.7978,-0.030301,-0.099279,0.8691,0.020247,-0.105125,0.8541,-0.058255,-0.027602,0.9799,0.059866,-0.039988,0.9454,-0.093714,-0.030388,0.9973,0.092658,-0.048001,0.9982,-0.07501,-0.041517,0.9723,0.07355,-0.05548,0.9512,-0.077196,-0.018638,0.9637,0.07927,-0.03389,1.0074,0.00708,0.003671,0.9348,0.01066,0.055934,0.9174,-0.023276,0.065438,0.9552,0.045255,0.057717,0.9116,-0.024001,0.012871,0.9398,0.038258,0.006562,0.9647,-0.074974,0.015994,0.8976,0.083401,0.000254,0.9458,0.014065,0.091583,0.9518,-0.024942,0.096102,0.9559,0.051262,0.086821,0.9244,0.015517,0.124193,0.9732,-0.052754,0.102123,0.8495,0.07799,0.090292,0.8756,0.016596,0.140143,1.0009,-0.077137,0.108432,0.9201,0.100636,0.093874,0.9242,0.01857,0.157289,0.9388,0.019016,0.16752,0.877,-0.041337,0.154206,0.8622,0.069004,0.150649,0.8769,0.018307,0.149131,0.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
